NAME,PCODE,Date,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,투구,barrel,타율,LG,KIA,KT,키움,두산,한화,NC,롯데,삼성,SSG,홈경기수,원정경기수,장타,출루,OPS
김태균,71752,2019-08-14,15,50,4,13,2,0,0,15,9,0,0,4,0,1,9,0,0,2,192,5.0,0.26,1.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,2.0,7.0,9.0,0.4565217391304348,0.3673469387755102,0.8238686779059449
김태균,71752,2020-05-29,16,57,2,16,4,0,1,23,7,0,0,5,2,1,11,0,0,0,253,10.0,0.2807017543859649,3.0,0.0,0.0,2.0,3.0,0.0,6.0,2.0,0.0,0.0,11.0,5.0,0.4032258064516129,0.3947368421052632,0.797962648556876
김태균,71752,2020-06-22,19,62,8,17,5,0,1,25,14,0,0,13,0,1,13,3,1,1,312,7.0,0.27419354838709675,0.0,2.0,5.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,9.0,10.0,0.22641509433962265,0.288135593220339,0.5145506875599617
김태균,71752,2020-07-16,15,53,3,11,1,0,0,12,5,0,0,6,0,1,9,2,0,0,224,9.0,0.2075471698113208,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,7.0,8.0,0.05555555555555555,0.1,0.15555555555555556
김태완,76746,2018-03-24,7,31,2,5,0,0,1,8,4,0,0,3,1,1,13,1,0,0,141,2.0,0.16129032258064516,2.0,3.0,4.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,8.0,6.0,0.35714285714285715,0.3225806451612903,0.6797235023041475
김태진,64984,2019-03-28,7,32,2,7,1,0,0,8,5,0,0,0,0,0,3,1,0,0,103,1.0,0.21875,3.0,0.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,2.0,9.0,5.0,0.5833333333333334,0.35135135135135137,0.9346846846846848
김태진,64984,2019-04-21,10,36,8,12,2,2,1,21,9,0,1,1,0,0,9,1,0,0,131,2.0,0.3333333333333333,0.0,2.0,0.0,0.0,3.0,2.0,0.0,2.0,3.0,2.0,8.0,8.0,0.4428571428571429,0.32432432432432434,0.7671814671814672
김태진,64984,2019-05-15,16,70,7,20,1,2,2,31,7,4,1,4,0,0,12,0,0,0,268,8.0,0.2857142857142857,4.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,8.0,10.0,0.29310344827586204,0.2878787878787879,0.5809822361546501
김태진,64984,2019-06-08,16,58,7,12,2,0,1,17,7,2,1,7,0,0,15,0,1,1,242,5.0,0.20689655172413796,2.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,9.0,9.0,0.4736842105263158,0.35,0.8236842105263158
김태진,64984,2019-07-02,10,38,4,13,2,0,1,18,6,2,0,0,1,0,5,0,0,1,143,4.0,0.34210526315789475,0.0,3.0,6.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,6.0,7.0,0.4375,0.392156862745098,0.829656862745098
김태진,64984,2019-07-26,11,48,9,17,4,0,0,21,2,2,0,3,0,0,5,1,0,0,206,3.0,0.3541666666666667,2.0,1.0,1.0,4.0,3.0,2.0,0.0,1.0,1.0,2.0,9.0,7.0,0.2727272727272727,0.24444444444444444,0.5171717171717172
김태진,64984,2019-08-19,13,44,2,11,1,0,0,12,4,0,1,0,0,0,10,0,2,1,171,3.0,0.25,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,8.0,7.0,0.3,0.2549019607843137,0.5549019607843138
김태진,64984,2020-05-07,7,30,3,7,0,0,0,7,2,1,1,1,0,0,11,0,0,0,121,0.0,0.2333333333333333,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,6.0,7.0,0.24,0.19230769230769232,0.4323076923076923
김태진,64984,2020-09-04,18,70,9,22,2,0,0,24,9,0,2,2,1,0,9,1,0,0,296,1.0,0.3142857142857143,1.0,0.0,0.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,10.0,8.0,0.2236842105263158,0.2530120481927711,0.4766962587190868
김태진,64984,2020-09-28,19,76,6,15,2,0,0,17,5,3,0,6,0,0,10,1,1,1,306,4.0,0.1973684210526316,3.0,0.0,0.0,3.0,3.0,3.0,4.0,0.0,0.0,3.0,7.0,12.0,0.2058823529411765,0.22857142857142854,0.43445378151260505
김태진,64984,2021-04-18,9,38,5,13,2,1,0,17,6,0,0,1,0,0,2,1,1,0,124,5.0,0.34210526315789475,1.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,5.0,5.0,0.3333333333333333,0.3947368421052632,0.7280701754385965
김태진,64984,2021-05-12,17,69,9,23,0,0,0,23,6,1,2,7,0,1,12,1,1,0,274,1.0,0.3333333333333333,3.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,3.0,2.0,10.0,7.0,0.35526315789473684,0.3,0.6552631578947368
김태진,64984,2021-06-05,19,76,5,21,2,2,0,27,7,3,0,3,0,0,13,1,2,1,276,2.0,0.27631578947368424,5.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,5.0,14.0,0.2962962962962963,0.3548387096774194,0.6511350059737157
김태훈,65040,2021-06-05,8,40,3,9,0,1,1,14,4,0,0,2,0,0,10,0,0,0,152,1.0,0.225,0.0,3.0,0.0,0.0,4.0,5.0,2.0,0.0,0.0,1.0,10.0,5.0,0.35714285714285715,0.21428571428571427,0.5714285714285714
김하성,64300,2018-03-24,19,78,10,24,2,1,3,37,8,1,1,6,1,1,13,2,1,0,332,4.0,0.3076923076923077,3.0,3.0,6.0,0.0,3.0,2.0,0.0,3.0,3.0,0.0,11.0,9.0,0.5647058823529412,0.3516483516483517,0.9163542340012928
김하성,64300,2018-04-17,20,85,13,29,6,2,3,48,19,0,1,3,0,0,11,1,0,3,352,8.0,0.3411764705882353,3.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,9.0,11.0,0.5945945945945946,0.34210526315789475,0.9366998577524894
김하성,64300,2018-05-11,9,37,7,12,1,0,3,22,9,2,0,1,0,0,4,0,0,0,127,4.0,0.32432432432432434,3.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,0.5384615384615384,0.4666666666666667,1.0051282051282049
김하성,64300,2018-06-04,19,78,23,30,9,0,1,42,9,3,0,12,0,0,10,1,0,0,334,16.0,0.38461538461538464,0.0,2.0,0.0,0.0,6.0,3.0,0.0,2.0,3.0,0.0,11.0,8.0,0.484375,0.35897435897435903,0.843349358974359
김하성,64300,2018-06-28,17,64,11,16,4,1,3,31,11,0,0,11,1,1,9,2,0,2,319,10.0,0.25,3.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,2.0,3.0,9.0,8.0,0.3661971830985916,0.3132530120481928,0.6794501951467844
김하성,64300,2018-07-22,17,71,16,14,0,0,4,26,12,0,0,10,2,0,10,6,0,0,350,9.0,0.19718309859154928,2.0,2.0,3.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,10.0,8.0,0.7222222222222222,0.42857142857142855,1.1507936507936507
김하성,64300,2018-09-08,19,71,8,14,4,0,1,21,14,0,0,8,1,0,17,4,0,0,337,7.0,0.19718309859154928,2.0,0.0,2.0,0.0,4.0,0.0,3.0,4.0,2.0,2.0,12.0,7.0,0.42857142857142855,0.3870967741935484,0.8156682027649769
김하성,64300,2019-03-23,14,58,11,22,4,0,1,29,9,5,0,7,1,1,14,0,0,0,291,3.0,0.3793103448275862,0.0,2.0,3.0,0.0,3.0,0.0,3.0,2.0,0.0,3.0,4.0,10.0,0.4761904761904762,0.4158415841584158,0.892032060348892
김하성,64300,2019-04-16,21,84,23,26,8,0,2,40,15,3,0,15,1,1,11,3,0,1,403,9.0,0.30952380952380953,6.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0,12.0,9.0,0.575,0.39361702127659576,0.9686170212765955
김하성,64300,2019-05-10,21,80,18,26,6,1,4,46,21,4,1,10,1,0,15,2,0,3,353,12.0,0.325,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,9.0,12.0,0.4935064935064935,0.3555555555555556,0.8490620490620491
김하성,64300,2019-06-03,20,77,14,20,6,0,4,38,14,3,1,12,0,1,8,2,0,1,335,11.0,0.2597402597402597,0.0,2.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,11.0,9.0,0.4833333333333333,0.34328358208955223,0.8266169154228855
김하성,64300,2019-06-27,16,60,14,17,3,0,3,29,13,4,1,5,1,0,12,0,0,1,237,6.0,0.2833333333333333,0.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,3.0,3.0,10.0,7.0,0.4528301886792453,0.42857142857142855,0.8814016172506738
김하성,64300,2019-07-21,14,53,12,17,2,1,1,24,10,5,0,8,2,0,5,3,0,0,227,3.0,0.3207547169811321,4.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,9.0,5.0,0.4625,0.34444444444444444,0.8069444444444445
김하성,64300,2019-08-14,20,80,12,22,6,0,3,37,14,3,1,8,1,0,8,2,0,1,314,7.0,0.275,1.0,2.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,0.0,10.0,10.0,0.4883720930232558,0.4166666666666667,0.9050387596899224
김하성,64300,2019-09-07,11,43,8,15,3,0,1,21,8,6,0,5,0,1,7,0,1,0,171,6.0,0.3488372093023256,2.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,9.0,0.4047619047619048,0.3333333333333333,0.7380952380952381
김하성,64300,2019-10-01,10,42,9,10,4,0,1,17,5,1,1,6,0,1,4,1,0,0,174,0.0,0.2380952380952381,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,7.0,0.2,0.2,0.4
김하성,64300,2020-05-05,20,76,17,18,6,0,3,33,10,2,0,15,1,0,11,1,0,0,369,9.0,0.2368421052631579,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,9.0,12.0,0.5555555555555556,0.4166666666666667,0.9722222222222224
김하성,64300,2020-05-29,21,81,20,25,3,1,5,45,16,4,0,13,2,1,12,2,0,0,368,12.0,0.308641975308642,3.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,12.0,9.0,0.5882352941176471,0.3855421686746988,0.973777462792346
김하성,64300,2020-06-22,17,68,15,20,2,0,6,40,22,3,0,12,0,0,6,3,1,3,302,13.0,0.29411764705882354,3.0,5.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,9.0,9.0,0.4864864864864865,0.3855421686746988,0.8720286551611853
김하성,64300,2020-07-16,18,74,21,23,1,0,4,36,17,4,0,8,1,1,6,3,1,0,279,11.0,0.3108108108108108,2.0,0.0,3.0,0.0,3.0,0.0,1.0,3.0,3.0,3.0,9.0,9.0,0.527027027027027,0.4186046511627907,0.9456316781898176
김하성,64300,2020-08-09,19,74,11,24,3,0,4,39,14,4,0,10,2,0,8,2,1,0,315,10.0,0.32432432432432434,3.0,2.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,0.0,11.0,8.0,0.5443037974683544,0.3977272727272727,0.9420310701956272
김하성,64300,2020-09-02,18,79,12,26,5,0,4,43,17,3,0,8,1,0,13,1,0,0,315,9.0,0.3291139240506329,2.0,2.0,4.0,0.0,2.0,4.0,1.0,2.0,0.0,4.0,11.0,8.0,0.5733333333333334,0.4352941176470588,1.0086274509803923
김하성,64300,2020-09-26,19,75,14,27,4,0,4,43,13,3,2,9,1,1,11,0,0,0,328,13.0,0.36,0.0,2.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,3.0,8.0,12.0,0.08333333333333333,0.08333333333333333,0.16666666666666666
김헌곤,61404,2018-03-24,18,69,6,23,5,0,1,31,10,3,2,8,1,0,10,0,0,1,310,5.0,0.3333333333333333,0.0,3.0,3.0,2.0,5.0,3.0,3.0,0.0,0.0,2.0,5.0,13.0,0.475,0.3863636363636364,0.8613636363636363
김헌곤,61404,2018-04-17,20,80,11,26,3,0,3,38,12,1,2,8,0,0,8,3,2,0,364,11.0,0.325,3.0,0.0,3.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,11.0,9.0,0.35211267605633795,0.36585365853658536,0.7179663345929234
김헌곤,61404,2018-05-11,20,71,12,20,2,0,1,25,9,2,1,9,1,1,4,2,0,1,323,4.0,0.28169014084507044,3.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,11.0,9.0,0.472972972972973,0.3809523809523809,0.8539253539253541
김헌곤,61404,2018-06-04,19,74,8,23,6,0,2,35,16,2,1,6,3,0,7,1,0,1,301,12.0,0.3108108108108108,3.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,0.0,6.0,9.0,11.0,0.4615384615384616,0.37142857142857133,0.8329670329670329
김헌곤,61404,2018-06-28,16,65,14,21,2,2,1,30,8,3,0,4,1,0,13,2,0,0,245,3.0,0.3230769230769231,0.0,3.0,3.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,7.0,9.0,0.4923076923076923,0.4358974358974359,0.9282051282051282
김헌곤,61404,2018-07-22,18,65,14,22,4,0,2,32,11,5,2,10,2,0,8,2,2,1,326,5.0,0.3384615384615385,5.0,3.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,2.0,9.0,9.0,0.3636363636363637,0.38461538461538464,0.7482517482517483
김헌곤,61404,2018-09-08,15,55,6,8,1,0,0,9,3,3,0,6,1,0,16,1,1,0,260,4.0,0.14545454545454545,2.0,4.0,4.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,12.0,7.0,0.75,0.4166666666666667,1.1666666666666667
김헌곤,61404,2019-03-23,18,72,9,18,4,0,2,28,12,1,1,4,0,0,6,4,0,3,297,7.0,0.25,2.0,3.0,2.0,0.0,3.0,0.0,2.0,3.0,0.0,3.0,8.0,10.0,0.25,0.2682926829268293,0.5182926829268293
김헌곤,61404,2019-04-16,11,36,2,7,2,0,0,9,3,1,0,3,1,1,5,3,0,1,151,4.0,0.19444444444444445,2.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,6.0,0.4492753623188406,0.5121951219512195,0.96147048427006
김헌곤,61404,2019-05-10,19,69,12,29,2,0,0,31,7,2,3,10,3,0,10,1,1,0,330,2.0,0.42028985507246375,0.0,0.0,0.0,3.0,6.0,3.0,0.0,6.0,0.0,0.0,9.0,11.0,0.4142857142857143,0.30666666666666664,0.720952380952381
김헌곤,61404,2019-06-03,18,70,13,18,5,0,2,29,11,2,1,5,0,0,7,4,4,0,288,5.0,0.2571428571428571,3.0,3.0,6.0,0.0,1.0,3.0,3.0,0.0,0.0,3.0,10.0,9.0,0.4411764705882353,0.4634146341463415,0.9045911047345768
김헌곤,61404,2019-06-27,9,34,3,13,2,0,0,15,4,1,2,4,2,0,4,1,0,1,182,3.0,0.38235294117647056,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0,6.0,0.4444444444444444,0.3770491803278688,0.8214936247723132
김헌곤,61404,2019-07-21,14,54,9,17,2,1,1,24,4,1,1,5,1,0,3,2,0,1,251,7.0,0.3148148148148148,2.0,2.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,1.0,10.0,4.0,0.31343283582089554,0.323943661971831,0.6373764977927265
김헌곤,61404,2019-08-14,18,67,8,19,2,0,0,21,5,1,0,4,0,0,6,1,0,0,276,2.0,0.2835820895522388,2.0,2.0,2.0,4.0,4.0,1.0,0.0,2.0,0.0,2.0,8.0,10.0,0.2222222222222222,0.3333333333333333,0.5555555555555556
김헌곤,61404,2020-05-05,17,55,4,13,2,0,0,15,10,2,3,10,1,0,3,1,0,0,267,3.0,0.2363636363636364,2.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,11.0,7.0,0.1153846153846154,0.17857142857142858,0.293956043956044
김헌곤,61404,2020-08-09,15,57,7,18,3,0,2,27,7,2,1,2,0,0,8,2,0,1,236,5.0,0.3157894736842105,2.0,1.0,3.0,2.0,3.0,4.0,0.0,2.0,0.0,2.0,9.0,9.0,0.3392857142857143,0.3114754098360656,0.6507611241217799
김헌곤,61404,2020-09-02,14,56,8,15,1,0,1,19,10,2,0,4,0,0,6,2,0,1,233,6.0,0.26785714285714285,2.0,2.0,0.0,2.0,3.0,3.0,3.0,2.0,0.0,0.0,10.0,9.0,0.07142857142857142,0.17647058823529413,0.24789915966386555
김헌곤,61404,2021-05-12,14,51,8,20,1,0,1,24,5,1,0,6,2,0,4,1,1,0,252,5.0,0.392156862745098,3.0,3.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,2.0,8.0,10.0,0.3673469387755102,0.4067796610169492,0.7741265997924593
김헌곤,61404,2021-06-05,14,49,5,15,1,1,0,18,1,0,1,9,0,0,7,3,0,1,246,5.0,0.30612244897959184,3.0,3.0,0.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,12.0,8.0,0.44,0.3703703703703704,0.8103703703703704
김현수,76290,2018-03-24,19,76,13,23,6,0,4,41,10,1,0,11,0,1,18,0,0,0,379,9.0,0.3026315789473684,0.0,3.0,3.0,3.0,2.0,0.0,2.0,3.0,0.0,3.0,9.0,10.0,0.6233766233766234,0.4945054945054945,1.117882117882118
김현수,76290,2018-04-17,21,77,19,32,8,1,2,48,14,0,0,13,0,3,9,3,0,1,322,10.0,0.4155844155844156,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,12.0,9.0,0.7228915662650602,0.4175824175824176,1.1404739838474778
김현수,76290,2018-05-11,20,83,20,34,9,1,5,60,28,0,0,4,0,2,6,1,0,4,297,13.0,0.40963855421686746,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,2.0,9.0,11.0,0.4933333333333334,0.3132530120481928,0.8065863453815261
김현수,76290,2018-06-04,19,75,14,22,6,0,3,37,20,0,1,3,1,0,12,1,0,4,293,4.0,0.2933333333333333,0.0,3.0,1.0,0.0,0.0,6.0,3.0,3.0,3.0,0.0,10.0,9.0,0.5849056603773585,0.5,1.0849056603773586
김현수,76290,2018-06-28,16,53,15,21,4,0,2,31,11,0,0,11,0,0,8,1,0,0,243,8.0,0.3962264150943397,0.0,3.0,3.0,3.0,2.0,0.0,3.0,0.0,0.0,5.0,8.0,8.0,0.5064935064935064,0.36585365853658536,0.8723471650300918
김현수,76290,2018-07-22,19,77,9,26,4,0,3,39,13,0,2,4,0,0,7,3,0,1,295,8.0,0.3376623376623377,0.0,1.0,1.0,2.0,4.0,0.0,0.0,2.0,5.0,2.0,8.0,11.0,0.9166666666666666,0.5384615384615384,1.455128205128205
김현수,76290,2019-03-23,19,65,10,18,3,0,0,21,10,0,0,13,1,0,8,4,0,2,326,7.0,0.2769230769230769,0.0,2.0,2.0,0.0,3.0,3.0,0.0,3.0,2.0,3.0,8.0,11.0,0.4459459459459459,0.3855421686746988,0.8314881146206448
김현수,76290,2019-04-16,19,74,9,24,6,0,1,33,6,1,0,6,2,1,7,2,0,1,316,12.0,0.32432432432432434,0.0,2.0,3.0,6.0,3.0,0.0,3.0,0.0,2.0,0.0,8.0,11.0,0.4375,0.3448275862068966,0.7823275862068966
김현수,76290,2019-05-10,20,80,9,23,9,0,1,35,9,0,0,6,1,1,7,0,0,0,300,16.0,0.2875,0.0,0.0,0.0,3.0,0.0,3.0,5.0,6.0,0.0,3.0,11.0,9.0,0.5,0.3928571428571429,0.8928571428571428
김현수,76290,2019-06-03,19,74,12,24,4,0,3,37,17,0,0,9,0,4,9,1,0,1,302,13.0,0.32432432432432434,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,2.0,2.0,11.0,8.0,0.631578947368421,0.4428571428571429,1.074436090225564
김현수,76290,2019-06-27,17,57,13,21,6,0,3,36,15,1,0,9,1,0,4,0,0,3,271,7.0,0.3684210526315789,0.0,3.0,3.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,9.0,8.0,0.5932203389830508,0.476923076923077,1.0701434159061278
김현수,76290,2019-07-21,14,59,11,26,6,0,1,35,12,0,1,5,0,1,3,0,0,1,227,10.0,0.4406779661016949,0.0,2.0,2.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,8.0,6.0,0.328125,0.3,0.628125
김현수,76290,2019-08-14,17,64,6,16,2,0,1,21,9,1,0,4,1,2,6,3,0,1,246,3.0,0.25,0.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,9.0,8.0,0.22641509433962265,0.18181818181818185,0.4082332761578045
김현수,76290,2019-09-07,13,53,5,8,1,0,1,12,4,0,0,2,0,0,8,1,0,0,198,3.0,0.1509433962264151,0.0,1.0,0.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,7.0,8.0,0.19047619047619047,0.2272727272727273,0.41774891774891776
김현수,76290,2020-05-05,20,83,17,34,11,1,1,50,15,0,0,8,0,1,6,2,0,0,345,16.0,0.40963855421686746,0.0,0.0,3.0,3.0,3.0,3.0,2.0,0.0,3.0,3.0,12.0,8.0,0.4352941176470588,0.32608695652173914,0.7613810741687981
김현수,76290,2020-05-29,21,85,15,24,4,0,3,37,11,0,1,6,0,2,11,2,0,1,337,15.0,0.2823529411764706,0.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,12.0,9.0,0.6153846153846154,0.3176470588235294,0.9330316742081448
김현수,76290,2020-06-22,19,78,11,22,5,0,7,48,24,0,0,5,0,0,5,3,0,2,298,11.0,0.28205128205128205,0.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,3.0,3.0,8.0,11.0,0.7205882352941176,0.5128205128205128,1.2334087481146303
김현수,76290,2020-07-16,18,68,15,30,4,0,5,49,20,0,1,10,0,1,6,1,0,0,330,8.0,0.4411764705882353,0.0,3.0,3.0,2.0,3.0,5.0,0.0,1.0,0.0,3.0,5.0,13.0,0.5342465753424658,0.4302325581395349,0.9644791334820008
김현수,76290,2020-08-09,20,73,14,24,3,0,4,39,12,0,0,11,2,3,7,0,0,0,347,8.0,0.3287671232876712,0.0,5.0,2.0,3.0,2.0,2.0,3.0,0.0,2.0,1.0,11.0,9.0,0.5,0.4520547945205479,0.952054794520548
김현수,76290,2020-09-02,17,62,11,24,4,0,1,31,24,0,0,9,0,0,11,0,0,2,282,7.0,0.3870967741935484,0.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,10.0,7.0,0.3026315789473684,0.3258426966292135,0.628474275576582
김현수,76290,2020-09-26,22,76,12,18,2,0,1,23,9,0,0,11,0,0,5,1,0,2,324,6.0,0.2368421052631579,0.0,3.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,0.0,13.0,9.0,0.4166666666666667,0.3,0.7166666666666667
김현수,76290,2021-04-18,19,69,11,26,6,0,4,44,18,0,0,15,0,0,8,1,0,2,349,12.0,0.37681159420289856,0.0,4.0,1.0,0.0,3.0,6.0,0.0,3.0,3.0,0.0,10.0,9.0,0.4090909090909091,0.3466666666666667,0.7557575757575759
김현수,76290,2021-05-12,18,66,12,19,2,0,2,27,8,0,0,6,1,1,9,1,0,2,272,11.0,0.2878787878787879,0.0,2.0,4.0,3.0,0.0,0.0,3.0,2.0,3.0,3.0,11.0,7.0,0.5,0.3734939759036144,0.8734939759036144
김형준,68912,2018-07-22,11,35,1,4,0,0,0,4,0,0,0,1,0,0,17,1,0,0,138,1.0,0.11428571428571427,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,5.0,5.0,7.0,11.0,0.2,0.2,0.4
김형준,68912,2019-06-24,10,37,6,8,2,0,1,13,5,0,0,3,0,0,8,0,0,0,144,2.0,0.21621621621621626,1.0,2.0,5.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,9.0,5.0,0.25806451612903225,0.2727272727272727,0.530791788856305
김형준,68912,2019-07-18,11,31,2,7,1,0,0,8,1,0,0,2,0,0,8,0,2,0,146,2.0,0.2258064516129032,1.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,6.0,6.0,0.5555555555555556,0.2222222222222222,0.7777777777777778
김혜성,67304,2018-03-27,10,33,5,8,0,0,0,8,0,2,0,3,0,0,10,0,2,0,141,1.0,0.24242424242424246,2.0,3.0,6.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,9.0,8.0,0.3559322033898305,0.3088235294117647,0.6647557328015952
김혜성,67304,2018-04-20,17,59,11,13,5,0,1,21,10,3,1,6,2,0,19,1,0,1,287,5.0,0.22033898305084745,3.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0,0.0,3.0,6.0,13.0,0.4776119402985074,0.3623188405797101,0.8399307808782176
김혜성,67304,2018-05-14,19,67,12,23,1,4,0,32,4,4,0,2,0,0,11,1,0,0,244,6.0,0.34328358208955223,3.0,6.0,3.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,11.0,9.0,0.35897435897435903,0.3176470588235294,0.6766214177978884
김혜성,67304,2018-06-07,20,78,13,20,5,0,1,28,13,5,0,7,0,0,23,2,1,0,342,3.0,0.2564102564102564,0.0,3.0,0.0,0.0,4.0,3.0,0.0,3.0,4.0,0.0,10.0,10.0,0.4,0.3709677419354839,0.7709677419354839
김혜성,67304,2018-07-01,14,55,11,16,1,1,1,22,1,4,2,6,1,0,13,1,0,0,241,3.0,0.2909090909090909,3.0,0.0,1.0,0.0,0.0,3.0,6.0,0.0,1.0,3.0,10.0,7.0,0.40963855421686746,0.36666666666666653,0.7763052208835342
김혜성,67304,2018-07-25,19,83,16,27,2,1,1,34,10,9,2,4,2,0,24,1,0,1,342,4.0,0.3253012048192771,2.0,2.0,2.0,0.0,1.0,2.0,0.0,3.0,2.0,3.0,9.0,10.0,0.3,0.19047619047619047,0.4904761904761905
김혜성,67304,2019-03-23,11,37,2,4,0,0,0,4,1,2,1,3,0,1,14,0,0,1,159,1.0,0.10810810810810813,0.0,2.0,5.0,0.0,1.0,3.0,3.0,2.0,0.0,2.0,8.0,8.0,0.42105263157894735,0.3863636363636364,0.8074162679425837
김혜성,67304,2019-04-16,11,38,7,11,1,2,0,16,4,2,1,5,1,0,9,1,1,0,159,3.0,0.2894736842105263,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,8.0,9.0,0.3548387096774194,0.3235294117647059,0.6783681214421253
김혜성,67304,2019-05-10,9,31,8,9,2,0,0,11,2,1,0,2,0,0,5,0,1,1,107,2.0,0.2903225806451613,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,6.0,8.0,0.2962962962962963,0.3050847457627119,0.6013810420590082
김혜성,67304,2019-06-03,15,54,9,13,3,0,0,16,4,3,0,4,1,0,17,0,1,0,221,1.0,0.24074074074074076,0.0,1.0,3.0,0.0,3.0,3.0,3.0,2.0,0.0,2.0,9.0,8.0,0.5609756097560976,0.3809523809523809,0.9419279907084784
김혜성,67304,2019-06-27,11,41,6,16,3,2,0,23,8,1,1,0,0,0,6,0,0,1,157,2.0,0.3902439024390244,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,8.0,5.0,0.425,0.40425531914893614,0.8292553191489361
김혜성,67304,2019-07-21,13,40,9,12,1,2,0,17,3,3,0,7,0,0,5,0,0,0,162,4.0,0.3,4.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,8.0,5.0,0.4754098360655738,0.4264705882352941,0.9018804243008678
김혜성,67304,2019-08-14,16,61,13,22,5,1,0,29,8,7,0,7,0,0,11,2,0,0,257,4.0,0.3606557377049181,1.0,2.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,0.0,10.0,10.0,0.2380952380952381,0.2272727272727273,0.4653679653679653
